phi_blos_file,phi_time,phi_crlt_obs,hmi_crlt_obs,phi_dsun_au,lon_separation_deg,slope,pearson_r,n_pixels
solo_L2_phi-fdt-blos_20250517T152003_V03_0545170506.fits,2025-05-17T15:20:03+00:00,15.035346,-2.375252,0.7686312773263891,179.84666900000002,,,0
solo_L2_phi-fdt-blos_20250517T182003_V03_0545170507.fits,2025-05-17T18:20:03+00:00,15.016768,-2.363764,0.7695336827321767,179.81427200000002,,,0
solo_L2_phi-fdt-blos_20250517T213003_V03_0545170508.fits,2025-05-17T21:30:03+00:00,14.99711,-2.345049,0.77048259649947,179.75977999999998,,,0
solo_L2_phi-fdt-blos_20250518T002003_V03_0545180501.fits,2025-05-18T00:20:03+00:00,14.97948,-2.324897,0.7713284956737624,179.75107000000003,,,0
solo_L2_phi-fdt-blos_20250518T032003_V03_0545180502.fits,2025-05-18T03:20:03+00:00,14.96077,-2.303466,0.7722209683569646,179.73143700000003,,,0
solo_L2_phi-fdt-blos_20250518T062003_V03_0545180503.fits,2025-05-18T06:20:03+00:00,14.942016,-2.286236,0.7731101256793624,179.719923,,,0
solo_L2_phi-fdt-blos_20250518T093003_V03_0545180504.fits,2025-05-18T09:30:03+00:00,14.922174,-2.274284,0.7740451105926737,179.69199600000002,,,0
solo_L2_phi-fdt-blos_20250518T122003_V03_0545180505.fits,2025-05-18T12:20:03+00:00,14.90438,-2.267541,0.7748785463220433,179.69717000000003,,,0
solo_L2_phi-fdt-blos_20250518T152003_V03_0545180506.fits,2025-05-18T15:20:03+00:00,14.885499,-2.260093,0.7757578241196785,179.67492299999998,,,0
solo_L2_phi-fdt-blos_20250518T182003_V03_0545180507.fits,2025-05-18T18:20:03+00:00,14.866575,-2.248401,0.7766338508142817,179.64529800000003,,,0
solo_L2_phi-fdt-blos_20250519T012003_V03_0545190501.fits,2025-05-19T01:20:03+00:00,14.82226,-2.201854,0.7786650311032937,179.580894,,,0
solo_L2_phi-fdt-blos_20250519T032003_V03_0545190502.fits,2025-05-19T03:20:03+00:00,14.809559,-2.187816,0.7792420300066409,179.570585,,,0
solo_L2_phi-fdt-blos_20250519T062003_V03_0545190503.fits,2025-05-19T06:20:03+00:00,14.790473,-2.170644,0.7801048758224738,179.56174699999997,,,0
solo_L2_phi-fdt-blos_20250519T092003_V03_0545190504.fits,2025-05-19T09:20:03+00:00,14.771346,-2.159307,0.780964435707854,179.555246,,,0
solo_L2_phi-fdt-blos_20250519T122003_V03_0545190505.fits,2025-05-19T12:20:03+00:00,14.75218,-2.151943,0.7818207253539873,179.54418299999998,,,0
solo_L2_phi-fdt-blos_20250519T152003_V03_0545190506.fits,2025-05-19T15:20:03+00:00,14.732975,-2.144349,0.7826737415657548,179.52450399999998,,,0
solo_L2_phi-fdt-blos_20250519T182003_V03_0545190507.fits,2025-05-19T18:20:03+00:00,14.713731,-2.132455,0.7835234920689482,179.49737900000002,,,0
solo_L2_phi-fdt-blos_20250519T212003_V03_0545190508.fits,2025-05-19T21:20:03+00:00,14.694449,-2.114715,0.78436996158575,179.468524,,,0
solo_L2_phi-fdt-blos_20250520T002003_V03_0545200501.fits,2025-05-20T00:20:03+00:00,14.675128,-2.093025,0.785213181240079,179.444909,,,0
solo_L2_phi-fdt-blos_20250520T032003_V03_0545200502.fits,2025-05-20T03:20:03+00:00,14.65577,-2.0716,0.7860531119288184,179.430502,,,0
solo_L2_phi-fdt-blos_20250520T062003_V03_0545200503.fits,2025-05-20T06:20:03+00:00,14.636375,-2.054491,0.7868898026385746,179.42418099999998,,,0
solo_L2_phi-fdt-blos_20250520T093003_V03_0545200504.fits,2025-05-20T09:30:03+00:00,14.615861,-2.04262,0.7877694348790086,179.401594,,,0
solo_L2_phi-fdt-blos_20250520T122003_V03_0545200505.fits,2025-05-20T12:20:03+00:00,14.597472,-2.035788,0.7885533931521393,179.411523,,,0
solo_L2_phi-fdt-blos_20250520T152003_V03_0545200506.fits,2025-05-20T15:20:03+00:00,14.577967,-2.02805,0.789380296607945,179.39423999999997,,,0
solo_L2_phi-fdt-blos_20250520T182003_V03_0545200507.fits,2025-05-20T18:20:03+00:00,14.558424,-2.015955,0.790203969979808,179.369571,,,0
solo_L2_phi-fdt-blos_20250520T212003_V03_0545200508.fits,2025-05-20T21:20:03+00:00,14.538846,-1.998039,0.7910243853561747,179.34319700000003,,,0
solo_L2_phi-fdt-blos_20250521T002003_V03_0545210501.fits,2025-05-21T00:20:03+00:00,14.519233,-1.97626,0.7918415540377274,179.322024,,,0
solo_L2_phi-fdt-blos_20250521T032003_V03_0545210502.fits,2025-05-21T03:20:03+00:00,14.499584,-1.954848,0.7926554719135652,179.310064,,,0
solo_L2_phi-fdt-blos_20250521T061503_V03_0545210503.fits,2025-05-21T06:15:03+00:00,14.480448,-1.93876,0.7934436790477393,179.36999400000002,,,0
solo_L2_phi-fdt-blos_20250521T092003_V03_0545210504.fits,2025-05-21T09:20:03+00:00,14.460182,-1.926557,0.79427360004104,179.30441100000002,,,0
solo_L2_phi-fdt-blos_20250521T122003_V03_0545210505.fits,2025-05-21T12:20:03+00:00,14.44043,-1.919106,0.7950778066910548,179.29809699999998,,,0
solo_L2_phi-fdt-blos_20250521T152003_V03_0545210506.fits,2025-05-21T15:20:03+00:00,14.420643,-1.911224,0.7958787689941565,179.283118,,,0
solo_L2_phi-fdt-blos_20250521T182003_V03_0545210507.fits,2025-05-21T18:20:03+00:00,14.400823,-1.898933,0.7966765184499714,179.26076999999998,,,0
solo_L2_phi-fdt-blos_20250521T212003_V03_0545210508.fits,2025-05-21T21:20:03+00:00,14.380969,-1.880844,0.7974710309478088,179.236738,,,0
solo_L2_phi-fdt-blos_20250522T002003_V03_0545220501.fits,2025-05-22T00:20:03+00:00,14.361082,-1.858983,0.7982623196514721,179.21790199999998,,,0
solo_L2_phi-fdt-blos_20250522T032003_V03_0545220502.fits,2025-05-22T03:20:03+00:00,14.341162,-1.83759,0.7990503909917215,179.208281,,,0
solo_L2_phi-fdt-blos_20250522T065003_V03_0545220503.fits,2025-05-22T06:50:03+00:00,14.317881,-1.818806,0.7999656985900468,179.26137699999998,,,0
solo_L2_phi-fdt-blos_20250522T092003_V03_0545220504.fits,2025-05-22T09:20:03+00:00,14.301225,-1.809419,0.8006168166676119,179.20702600000004,,,0
solo_L2_phi-fdt-blos_20250522T122003_V03_0545220505.fits,2025-05-22T12:20:03+00:00,14.281207,-1.801927,0.8013952263982725,179.20291299999997,,,0
solo_L2_phi-fdt-blos_20250522T152003_V03_0545220506.fits,2025-05-22T15:20:03+00:00,14.261158,-1.793904,0.8021703943845238,179.19010500000002,,,0
solo_L2_phi-fdt-blos_20250522T182003_V03_0545220507.fits,2025-05-22T18:20:03+00:00,14.241078,-1.781418,0.8029423634820425,179.16993100000002,,,0
solo_L2_phi-fdt-blos_20250522T212003_V03_0545220508.fits,2025-05-22T21:20:03+00:00,14.220966,-1.763162,0.8037111209629804,179.148103,,,0
