phi_blos_file,phi_time,phi_crlt_obs,hmi_crlt_obs,phi_dsun_au,lon_separation_deg,slope,pearson_r,n_pixels
solo_L2_phi-fdt-blos_20250713T002009_V03_0547130501.fits,2025-07-13T00:20:09+00:00,4.0542123,4.139401,0.8658430703553189,175.61515099999997,,,0
solo_L2_phi-fdt-blos_20250713T032009_V03_0547130502.fits,2025-07-13T03:20:09+00:00,4.0233628,4.152182,0.8653920015067099,175.599667,,,0
solo_L2_phi-fdt-blos_20250713T062009_V03_0547130503.fits,2025-07-13T06:20:09+00:00,3.9924647,4.159854,0.864937882440943,175.57774,,,0
solo_L2_phi-fdt-blos_20250713T092009_V03_0547130504.fits,2025-07-13T09:20:09+00:00,3.9615245,4.165177,0.8644808110294447,175.55465900000002,,,0
solo_L2_phi-fdt-blos_20250713T122009_V03_0547130505.fits,2025-07-13T12:20:09+00:00,3.9305358,4.172279,0.8640206925605393,175.53583600000002,,,0
solo_L2_phi-fdt-blos_20250713T152009_V03_0547130506.fits,2025-07-13T15:20:09+00:00,3.8995011,4.184233,0.863557568034349,175.52469200000002,,,0
solo_L2_phi-fdt-blos_20250713T182009_V03_0547130507.fits,2025-07-13T18:20:09+00:00,3.8684201,4.201247,0.8630914313249713,175.52006,,,0
solo_L2_phi-fdt-blos_20250713T212009_V03_0547130508.fits,2025-07-13T21:20:09+00:00,3.8372895,4.220533,0.8626222371257922,175.51688000000001,,,0
solo_L2_phi-fdt-blos_20250714T062009_V03_0547140501.fits,2025-07-14T06:20:09+00:00,3.7436229,4.257863,0.8611966649503855,175.474088,,,0
solo_L2_phi-fdt-blos_20250714T092009_V03_0547140502.fits,2025-07-14T09:20:09+00:00,3.7123044,4.263029,0.860715410273276,175.45169699999997,,,0
solo_L2_phi-fdt-blos_20250714T122009_V03_0547140503.fits,2025-07-14T12:20:09+00:00,3.6809389,4.270078,0.8602311454752811,175.43372799999997,,,0
solo_L2_phi-fdt-blos_20250714T152009_V03_0547140504.fits,2025-07-14T15:20:09+00:00,3.6495233,4.282031,0.8597438231726985,175.42329,,,0
solo_L2_phi-fdt-blos_20250714T182009_V03_0547140505.fits,2025-07-14T18:20:09+00:00,3.618062,4.29901,0.859253514557604,175.41949999999997,,,0
solo_L2_phi-fdt-blos_20250714T212009_V03_0547140506.fits,2025-07-14T21:20:09+00:00,3.5865504,4.318165,0.8587601476864871,175.417239,,,0
solo_L2_phi-fdt-blos_20250715T002009_V03_0547150501.fits,2025-07-15T00:20:09+00:00,3.554991,4.335344,0.8582637651804024,175.41088200000002,,,0
solo_L2_phi-fdt-blos_20250715T032009_V03_0547150502.fits,2025-07-15T03:20:09+00:00,3.5233822,4.347551,0.8577643438102158,175.39709399999998,,,0
solo_L2_phi-fdt-blos_20250715T062009_V03_0547150503.fits,2025-07-15T06:20:09+00:00,3.4917242,4.354714,0.8572618869656211,175.37701800000002,,,0
solo_L2_phi-fdt-blos_20250715T092009_V03_0547150504.fits,2025-07-15T09:20:09+00:00,3.4600161,4.359722,0.856756384676931,175.355527,,,0
solo_L2_phi-fdt-blos_20250715T122009_V03_0547150505.fits,2025-07-15T12:20:09+00:00,3.4282591,4.366717,0.8562478559993034,175.338412,,,0
solo_L2_phi-fdt-blos_20250715T152009_V03_0547150506.fits,2025-07-15T15:20:09+00:00,3.3964514,4.378667,0.8557362735373814,175.32888300000002,,,0
solo_L2_phi-fdt-blos_20250715T182009_V03_0547150507.fits,2025-07-15T18:20:09+00:00,3.3645938,4.395608,0.8552216539075512,175.325879,,,0
solo_L2_phi-fdt-blos_20250715T212009_V03_0547150508.fits,2025-07-15T21:20:09+00:00,3.3326868,4.414625,0.8547040045874864,175.32456200000001,,,0
solo_L2_phi-fdt-blos_20250716T002009_V03_0547160501.fits,2025-07-16T00:20:09+00:00,3.3007285,4.431562,0.8541833008129374,175.31910900000003,,,0
solo_L2_phi-fdt-blos_20250716T032009_V03_0547160502.fits,2025-07-16T03:20:09+00:00,3.2687195,4.443477,0.8536595507282912,175.306262,,,0
solo_L2_phi-fdt-blos_20250716T092010_V03_0547160504.fits,2025-07-16T09:20:10+00:00,3.2045454,4.455232,0.8526028574972893,175.26648799999998,,,0
solo_L2_phi-fdt-blos_20250716T122009_V03_0547160505.fits,2025-07-16T12:20:09+00:00,3.1723853,4.462173,0.8520699995794526,175.250429,,,0
solo_L2_phi-fdt-blos_20250716T152009_V03_0547160506.fits,2025-07-16T15:20:09+00:00,3.1401703,4.474117,0.8515340382191683,175.24183299999999,,,0
solo_L2_phi-fdt-blos_20250716T182009_V03_0547160507.fits,2025-07-16T18:20:09+00:00,3.1079041,4.491015,0.8509950327660312,175.239775,,,0
solo_L2_phi-fdt-blos_20250716T212009_V03_0547160508.fits,2025-07-16T21:20:09+00:00,3.0755854,4.509891,0.8504529648882028,175.23938399999997,,,0
