phi_blos_file,phi_time,phi_crlt_obs,hmi_crlt_obs,phi_dsun_au,lon_separation_deg,slope,pearson_r,n_pixels
solo_L2_phi-fdt-blos_20250308T201509_V03_0543080504.fits,2025-03-08T20:15:09+00:00,-11.065469,-7.253172,0.5283096262792883,8.525657999999964,0.557702402769244,0.7799718651251061,129058
solo_L2_phi-fdt-blos_20250309T061509_V03_0543090501.fits,2025-03-09T06:15:09+00:00,-11.282712,-7.236697,0.5231156155840813,7.95595899999995,0.5553955618966395,0.779922030540584,131587
solo_L2_phi-fdt-blos_20250309T211509_V03_0543090502.fits,2025-03-09T21:15:09+00:00,-11.610462,-7.247629,0.5152712180317985,7.071010999999999,0.5676784471343007,0.7887294969956092,135963
solo_L2_phi-fdt-blos_20250313T060009_V03_0543130501.fits,2025-03-13T06:00:09+00:00,-13.391769,-7.193796,0.4721160484813872,1.3120499999999993,0.600604007053385,0.8233943776978443,176875
solo_L2_phi-fdt-blos_20250313T120009_V03_0543130502.fits,2025-03-13T12:00:09+00:00,-13.523311,-7.185416,0.4688609635411816,0.8332280000000196,0.5911174609471472,0.8073786559102192,179916
solo_L2_phi-fdt-blos_20250313T180009_V03_0543130503.fits,2025-03-13T18:00:09+00:00,-13.654409,-7.196159,0.46560138116882305,0.31732099999999264,0.5856266503343033,0.8156894898245302,184760
solo_L2_phi-fdt-blos_20250315T030009_V03_0543150501.fits,2025-03-15T03:00:09+00:00,-14.363632,-7.169621,0.44761557129421026,2.725989999999996,0.6079769924249413,0.8141218294294017,202493
solo_L2_phi-fdt-blos_20250318T150009_V03_0543180501.fits,2025-03-18T15:00:09+00:00,-15.96356,-7.083939,0.40202582274879134,12.316823,0.5601874099548,0.7352044722495406,269424
solo_L2_phi-fdt-blos_20250318T190009_V03_0543180502.fits,2025-03-18T19:00:09+00:00,-16.026922,-7.08989,0.3998899401816239,12.865414000000015,0.5687110553555992,0.7357472180043261,273028
solo_L2_phi-fdt-blos_20250318T210009_V03_0543180503.fits,2025-03-18T21:00:09+00:00,-16.057986,-7.090243,0.3988240784075552,13.145093000000003,0.576446749531568,0.7354647175840204,270753
solo_L2_phi-fdt-blos_20250319T223009_V03_0543190501.fits,2025-03-19T22:30:09+00:00,-16.413331,-7.060001,0.38537762732418623,16.853741000000014,0.580129973415127,0.7093352759305603,283826
solo_L2_phi-fdt-blos_20250320T040009_V03_0543200501.fits,2025-03-20T04:00:09+00:00,-16.478811,-7.04197,0.38251816814933515,17.634450999999984,0.5797104192333518,0.7042108398645893,287249
solo_L2_phi-fdt-blos_20250323T231113_V03_0543230502.fits,2025-03-23T23:11:13+00:00,-16.691144,-6.923661,0.338590970915955,34.013187000000016,0.5644486644899311,0.5697649166220156,302697
solo_L2_phi-fdt-blos_20250327T200009_V03_0543270501.fits,2025-03-27T20:00:09+00:00,-14.178908,-6.762411,0.30597463292106136,55.66098299999999,0.3244749944746398,0.43193356034471087,256389
solo_L2_phi-fdt-blos_20250328T020009_V03_0543280501.fits,2025-03-28T02:00:09+00:00,-13.891183,-6.744386,0.30449854436671003,57.218199999999996,0.330642747257676,0.4520803994214807,250077
solo_L2_phi-fdt-blos_20250328T080009_V03_0543280502.fits,2025-03-28T08:00:09+00:00,-13.587545,-6.718766,0.3031134802726427,58.75686999999999,0.3204349273991137,0.4409919233750914,248176
solo_L2_phi-fdt-blos_20250328T140009_V03_0543280503.fits,2025-03-28T14:00:09+00:00,-13.268108,-6.713672,0.30182158537771486,60.30757,0.307161024071036,0.4362942674057001,245200
